Date,Time,Gender,Device,Activity
7/22/14,2:56 AM,male,mobile,0
7/22/14,2:58 AM,male,mobile,0
7/22/14,3:02 AM,male,tablet,1
7/22/14,3:07 AM,female,tablet,1
7/22/14,3:12 AM,male,mobile,0
7/22/14,3:14 AM,female,mobile,1
7/22/14,3:26 AM,male,tablet,1
7/22/14,3:41 AM,male,desktop,0
7/22/14,3:55 AM,female,mobile,0
7/22/14,3:56 AM,male,tablet,0
7/22/14,4:02 AM,male,tablet,0
7/22/14,4:21 AM,female,tablet,1
7/22/14,4:24 AM,male,tablet,0
7/22/14,4:31 AM,male,tablet,0
7/22/14,4:36 AM,male,tablet,0
7/22/14,4:46 AM,female,desktop,0
7/22/14,4:50 AM,female,desktop,1
7/22/14,4:59 AM,female,mobile,0
7/22/14,5:00 AM,female,mobile,1
7/22/14,5:08 AM,female,mobile,0
7/22/14,5:13 AM,male,desktop,0
7/22/14,5:13 AM,female,tablet,0
7/22/14,5:14 AM,female,mobile,1
7/22/14,5:15 AM,female,desktop,1
7/22/14,5:21 AM,female,tablet,0
7/22/14,5:25 AM,male,tablet,1
7/22/14,5:26 AM,female,desktop,1
7/22/14,5:28 AM,female,desktop,1
7/22/14,5:47 AM,female,tablet,0
7/22/14,5:48 AM,male,desktop,0
7/22/14,5:49 AM,female,mobile,0
7/22/14,5:59 AM,male,tablet,1
7/22/14,6:05 AM,female,desktop,0
7/22/14,6:15 AM,female,desktop,1
7/22/14,6:20 AM,male,desktop,1
7/22/14,6:22 AM,female,desktop,1
7/22/14,6:26 AM,male,tablet,1
7/22/14,6:34 AM,male,tablet,1
7/22/14,6:43 AM,female,tablet,0
7/22/14,7:01 AM,male,mobile,0
7/22/14,7:08 AM,female,mobile,1
7/22/14,7:19 AM,male,tablet,0
7/22/14,7:28 AM,female,tablet,0
7/22/14,7:31 AM,female,tablet,1
7/22/14,7:35 AM,male,mobile,1
7/22/14,7:44 AM,female,tablet,0
7/22/14,7:50 AM,male,desktop,0
7/22/14,7:50 AM,male,tablet,1
7/22/14,7:50 AM,male,mobile,1
7/22/14,7:51 AM,female,mobile,0
7/22/14,7:55 AM,female,mobile,0
7/22/14,8:20 AM,female,mobile,0
7/22/14,8:21 AM,female,desktop,1
7/22/14,8:24 AM,female,desktop,1
7/22/14,8:24 AM,male,mobile,1
7/22/14,8:30 AM,male,mobile,1
7/22/14,8:31 AM,female,desktop,1
7/22/14,8:33 AM,male,tablet,0
7/22/14,8:34 AM,male,desktop,0
7/22/14,8:35 AM,male,tablet,0
7/22/14,8:37 AM,male,desktop,1
7/22/14,8:42 AM,female,tablet,0
7/22/14,8:42 AM,female,tablet,1
7/22/14,8:43 AM,male,mobile,1
7/22/14,8:43 AM,male,tablet,1
7/22/14,8:53 AM,male,mobile,1
7/22/14,8:55 AM,female,mobile,1
7/22/14,8:59 AM,female,tablet,0
7/22/14,9:02 AM,female,mobile,1
7/22/14,9:17 AM,female,mobile,1
7/22/14,9:18 AM,female,mobile,0
7/22/14,9:27 AM,female,mobile,0
7/22/14,9:41 AM,male,desktop,0
7/22/14,9:42 AM,male,desktop,0
7/22/14,9:44 AM,male,tablet,1
7/22/14,9:47 AM,male,desktop,1
7/22/14,9:49 AM,male,desktop,1
7/22/14,9:56 AM,male,mobile,0
7/22/14,9:59 AM,female,desktop,1
7/22/14,10:00 AM,female,tablet,1
7/22/14,10:00 AM,male,desktop,0
7/22/14,10:24 AM,female,desktop,1
7/22/14,10:26 AM,male,desktop,0
7/22/14,10:39 AM,male,tablet,1
7/22/14,10:45 AM,female,mobile,0
7/22/14,10:45 AM,female,desktop,1
7/22/14,10:49 AM,female,mobile,1
7/22/14,10:56 AM,male,mobile,1
7/22/14,10:56 AM,female,mobile,0
7/22/14,11:03 AM,male,tablet,0
7/22/14,11:04 AM,male,tablet,0
7/22/14,11:07 AM,male,mobile,1
7/22/14,11:08 AM,female,desktop,1
7/22/14,11:17 AM,female,mobile,1
7/22/14,11:21 AM,female,desktop,1
7/22/14,11:24 AM,female,tablet,1
7/22/14,11:24 AM,female,mobile,0
7/22/14,11:25 AM,male,mobile,0
7/22/14,11:26 AM,male,mobile,1
7/22/14,11:35 AM,female,desktop,0
7/22/14,11:40 AM,female,desktop,0
7/22/14,11:47 AM,female,mobile,1
7/22/14,11:49 AM,male,mobile,1
7/22/14,11:50 AM,female,mobile,0
7/22/14,11:53 AM,male,mobile,1
7/22/14,11:53 AM,male,tablet,1
7/22/14,11:54 AM,male,tablet,0
7/22/14,12:01 PM,female,tablet,0
7/22/14,12:05 PM,female,mobile,1
7/22/14,12:39 PM,female,tablet,1
7/22/14,12:43 PM,female,mobile,1
7/22/14,12:45 PM,female,mobile,0
7/22/14,1:13 PM,female,tablet,0
7/22/14,1:15 PM,female,mobile,1
7/22/14,1:18 PM,female,tablet,1
7/22/14,1:20 PM,female,tablet,1
7/22/14,1:21 PM,male,desktop,0
7/22/14,1:25 PM,female,desktop,0
7/22/14,1:30 PM,female,tablet,1
7/22/14,1:32 PM,male,tablet,0
7/22/14,1:40 PM,female,desktop,1
7/22/14,1:40 PM,male,tablet,1
7/22/14,1:50 PM,female,mobile,1
7/22/14,1:52 PM,female,desktop,1
7/22/14,1:54 PM,female,desktop,1
7/22/14,2:09 PM,male,tablet,1
7/22/14,2:23 PM,male,mobile,0
7/22/14,2:30 PM,male,tablet,0
7/22/14,2:33 PM,male,tablet,0
7/22/14,2:34 PM,female,mobile,0
7/22/14,2:36 PM,female,desktop,1
7/22/14,2:40 PM,male,desktop,0
7/22/14,2:51 PM,male,desktop,1
7/22/14,2:51 PM,female,tablet,0
7/22/14,2:57 PM,male,tablet,0
7/22/14,3:00 PM,female,tablet,1
7/22/14,3:12 PM,male,tablet,1
7/22/14,3:15 PM,female,tablet,0
7/22/14,3:16 PM,male,desktop,0
7/22/14,3:17 PM,male,mobile,1
7/22/14,3:28 PM,male,desktop,0
7/22/14,3:45 PM,male,mobile,0
7/22/14,3:49 PM,female,tablet,0
7/22/14,3:57 PM,male,tablet,1
7/22/14,3:57 PM,male,desktop,0
7/22/14,4:03 PM,female,tablet,0
7/22/14,4:06 PM,female,tablet,0
7/22/14,4:34 PM,male,mobile,0
7/22/14,4:44 PM,male,desktop,0
7/22/14,4:45 PM,female,desktop,1
7/22/14,4:51 PM,female,desktop,1
7/22/14,5:00 PM,female,desktop,0
7/22/14,5:03 PM,female,tablet,1
7/22/14,5:14 PM,female,tablet,1
7/22/14,5:18 PM,male,desktop,1
7/22/14,5:24 PM,male,desktop,1
7/22/14,5:28 PM,female,tablet,1
7/22/14,5:57 PM,female,desktop,1
7/22/14,5:59 PM,female,desktop,1
7/22/14,6:00 PM,female,tablet,1
7/22/14,6:06 PM,female,tablet,0
7/22/14,6:07 PM,female,tablet,0
7/22/14,6:09 PM,male,tablet,1
7/22/14,6:10 PM,male,tablet,1
7/22/14,6:16 PM,male,desktop,1
7/22/14,6:20 PM,male,desktop,1
7/22/14,6:29 PM,male,desktop,1
7/22/14,6:38 PM,female,tablet,1
7/22/14,6:49 PM,male,mobile,1
7/22/14,6:52 PM,female,desktop,1
7/22/14,6:53 PM,female,tablet,1
7/22/14,6:57 PM,male,tablet,1
7/22/14,7:00 PM,female,mobile,0
7/22/14,7:00 PM,male,tablet,0
7/22/14,7:03 PM,male,tablet,1
7/22/14,7:14 PM,female,tablet,0
7/22/14,7:14 PM,male,mobile,1
7/22/14,7:17 PM,male,tablet,0
7/22/14,7:28 PM,male,tablet,0
7/22/14,7:34 PM,female,desktop,0
7/22/14,7:45 PM,male,mobile,0
7/22/14,8:00 PM,male,desktop,0
7/22/14,8:00 PM,male,mobile,0
7/22/14,8:06 PM,female,desktop,1
7/22/14,8:07 PM,male,tablet,1
7/22/14,8:10 PM,female,tablet,1
7/22/14,8:10 PM,male,desktop,1
7/22/14,8:12 PM,male,mobile,0
7/22/14,8:47 PM,female,desktop,1
7/22/14,9:00 PM,male,mobile,0
7/22/14,9:30 PM,female,tablet,1
7/22/14,9:30 PM,female,tablet,1
7/22/14,9:35 PM,male,tablet,0
7/22/14,10:04 PM,female,tablet,1
7/22/14,10:07 PM,male,tablet,1
7/22/14,10:19 PM,female,desktop,1
7/22/14,10:25 PM,female,desktop,0
7/22/14,10:28 PM,male,tablet,0
7/22/14,10:29 PM,female,desktop,0
7/22/14,10:42 PM,female,desktop,0
7/22/14,10:43 PM,female,tablet,1
7/22/14,10:43 PM,male,mobile,0
7/22/14,10:53 PM,male,desktop,0
7/22/14,10:57 PM,female,desktop,0
7/22/14,10:59 PM,male,mobile,0
7/22/14,11:00 PM,female,tablet,1
7/22/14,11:00 PM,female,desktop,1
7/22/14,11:01 PM,female,desktop,1
7/22/14,11:06 PM,female,tablet,0
7/22/14,11:15 PM,male,tablet,0
7/22/14,11:17 PM,female,desktop,0
7/22/14,11:18 PM,male,tablet,1
7/22/14,11:26 PM,male,tablet,0
7/22/14,11:28 PM,female,mobile,0
7/22/14,11:43 PM,male,desktop,1
7/23/14,12:02 AM,female,desktop,1
7/23/14,12:03 AM,female,desktop,0
7/23/14,12:04 AM,male,tablet,1
7/23/14,12:05 AM,female,mobile,0
7/23/14,12:14 AM,male,tablet,0
7/23/14,12:19 AM,female,tablet,0
7/23/14,12:19 AM,female,desktop,0
7/23/14,12:20 AM,male,desktop,1
7/23/14,12:20 AM,female,tablet,1
7/23/14,12:21 AM,male,mobile,0
7/23/14,12:21 AM,female,desktop,0
7/23/14,12:22 AM,male,mobile,1
7/23/14,12:23 AM,female,desktop,0
7/23/14,12:26 AM,female,mobile,0
7/23/14,12:37 AM,male,desktop,1
7/23/14,12:38 AM,male,tablet,0
7/23/14,12:38 AM,female,tablet,0
7/23/14,12:40 AM,female,tablet,1
7/23/14,12:43 AM,male,desktop,0
7/23/14,12:45 AM,male,tablet,0
7/23/14,12:50 AM,female,desktop,0
7/23/14,1:04 AM,female,tablet,0
7/23/14,1:11 AM,male,tablet,0
7/23/14,1:18 AM,male,mobile,1
7/23/14,1:21 AM,female,tablet,1
7/23/14,1:28 AM,female,mobile,1
7/23/14,1:30 AM,female,desktop,1
7/23/14,1:31 AM,female,mobile,0
7/23/14,1:39 AM,male,desktop,0
7/23/14,1:45 AM,female,tablet,0
7/23/14,1:50 AM,female,mobile,0
7/23/14,1:50 AM,male,mobile,1
7/23/14,1:50 AM,male,tablet,0
7/23/14,2:12 AM,female,mobile,1
7/23/14,2:13 AM,male,mobile,0
7/23/14,2:14 AM,female,desktop,1
7/23/14,2:14 AM,female,tablet,1
7/23/14,2:16 AM,male,mobile,1
7/23/14,2:18 AM,male,desktop,1
7/23/14,2:21 AM,female,desktop,1
7/23/14,2:27 AM,female,desktop,1
7/23/14,2:35 AM,female,mobile,1
7/23/14,3:00 AM,male,desktop,1
7/23/14,3:03 AM,male,desktop,1
7/23/14,3:11 AM,female,tablet,1
7/23/14,3:15 AM,male,desktop,0
7/23/14,3:20 AM,female,mobile,1
7/23/14,3:22 AM,male,tablet,0
7/23/14,3:27 AM,female,desktop,1
7/23/14,3:30 AM,male,desktop,0
7/23/14,3:32 AM,male,desktop,1
7/23/14,3:47 AM,male,tablet,1
7/23/14,3:50 AM,female,desktop,1
7/23/14,3:56 AM,female,desktop,1
7/23/14,3:57 AM,female,tablet,0
7/23/14,4:05 AM,female,desktop,0
7/23/14,4:15 AM,female,mobile,0
7/23/14,4:23 AM,male,tablet,0
7/23/14,4:39 AM,male,desktop,0
7/23/14,4:41 AM,female,desktop,0
7/23/14,4:42 AM,female,mobile,0
7/23/14,4:43 AM,male,desktop,0
7/23/14,4:44 AM,male,tablet,1
7/23/14,4:46 AM,female,tablet,1
7/23/14,4:47 AM,male,tablet,1
7/23/14,5:03 AM,male,desktop,1
7/23/14,5:03 AM,male,mobile,0
7/23/14,5:17 AM,female,mobile,0
7/23/14,5:24 AM,female,desktop,0
7/23/14,5:30 AM,female,tablet,0
7/23/14,5:33 AM,female,desktop,1
7/23/14,5:57 AM,female,desktop,0
7/23/14,5:57 AM,female,tablet,1
7/23/14,5:58 AM,male,desktop,1
7/23/14,6:04 AM,female,mobile,1
7/23/14,6:04 AM,female,tablet,1
7/23/14,6:04 AM,female,desktop,1
7/23/14,6:32 AM,male,mobile,0
7/23/14,6:36 AM,female,mobile,1
7/23/14,6:41 AM,female,mobile,0
7/23/14,6:45 AM,female,tablet,0
7/23/14,6:51 AM,male,mobile,1
7/23/14,6:51 AM,male,mobile,1
7/23/14,7:06 AM,female,tablet,0
7/23/14,7:09 AM,male,mobile,0
7/23/14,7:21 AM,female,desktop,1
7/23/14,7:21 AM,male,desktop,0
7/23/14,7:23 AM,female,desktop,0
7/23/14,7:26 AM,male,desktop,1
7/23/14,7:38 AM,female,mobile,1
7/23/14,7:38 AM,female,desktop,1
7/23/14,7:41 AM,female,mobile,0
7/23/14,7:43 AM,female,desktop,1
7/23/14,7:44 AM,male,mobile,1
7/23/14,7:58 AM,female,desktop,1
7/23/14,8:04 AM,female,mobile,1
7/23/14,8:06 AM,female,mobile,1
7/23/14,8:27 AM,male,mobile,1
7/23/14,8:32 AM,female,mobile,0
7/23/14,8:36 AM,female,tablet,0
7/23/14,8:50 AM,male,desktop,1
7/23/14,8:51 AM,female,desktop,0
7/23/14,8:51 AM,female,mobile,0
7/23/14,8:55 AM,male,mobile,0
7/23/14,8:58 AM,male,tablet,1
7/23/14,9:04 AM,male,tablet,1
7/23/14,9:09 AM,male,mobile,0
7/23/14,9:12 AM,male,tablet,0
7/23/14,9:17 AM,male,mobile,0
7/23/14,9:18 AM,female,mobile,1
7/23/14,9:37 AM,female,mobile,1
7/23/14,9:39 AM,male,desktop,0
7/23/14,9:41 AM,female,tablet,0
7/23/14,9:46 AM,male,tablet,0
7/23/14,9:48 AM,female,mobile,0
7/23/14,9:51 AM,male,tablet,0
7/23/14,10:00 AM,female,tablet,1
7/23/14,10:02 AM,male,mobile,1
7/23/14,10:03 AM,female,mobile,1
7/23/14,10:12 AM,female,desktop,1
7/23/14,10:16 AM,male,mobile,1
7/23/14,10:26 AM,male,tablet,0
7/23/14,10:38 AM,female,desktop,1
7/23/14,10:50 AM,male,desktop,1
7/23/14,10:58 AM,male,tablet,1
7/23/14,11:00 AM,male,tablet,1
7/23/14,11:01 AM,male,mobile,1
7/23/14,11:01 AM,female,mobile,1
7/23/14,11:03 AM,female,tablet,0
7/23/14,11:03 AM,female,tablet,0
7/23/14,11:28 AM,female,tablet,0
7/23/14,11:44 AM,male,mobile,0
7/23/14,11:45 AM,male,tablet,0
7/23/14,11:54 AM,female,desktop,1
7/23/14,11:55 AM,female,desktop,1
7/23/14,11:56 AM,female,tablet,0
7/23/14,11:59 AM,female,tablet,1
7/23/14,12:01 PM,male,mobile,0
7/23/14,12:04 PM,male,mobile,1
7/23/14,12:06 PM,female,desktop,0
7/23/14,12:11 PM,female,desktop,0
7/23/14,12:28 PM,male,mobile,0
7/23/14,12:30 PM,female,desktop,1
7/23/14,12:31 PM,male,tablet,0
7/23/14,12:33 PM,female,mobile,1
7/23/14,12:41 PM,female,tablet,0
7/23/14,12:49 PM,female,desktop,1
7/23/14,12:51 PM,female,tablet,0
7/23/14,12:55 PM,female,tablet,0
7/23/14,12:56 PM,female,desktop,1
7/23/14,12:58 PM,female,desktop,1
7/23/14,1:00 PM,male,desktop,0
7/23/14,1:08 PM,female,desktop,0
7/23/14,1:10 PM,female,mobile,0
7/23/14,1:10 PM,male,tablet,1
7/23/14,1:12 PM,male,mobile,0
7/23/14,1:14 PM,female,mobile,0
7/23/14,1:17 PM,female,desktop,1
7/23/14,1:18 PM,male,desktop,0
7/23/14,1:31 PM,male,desktop,0
7/23/14,1:39 PM,female,mobile,1
7/23/14,1:44 PM,female,desktop,0
7/23/14,1:45 PM,female,desktop,0
7/23/14,1:49 PM,male,tablet,0
7/23/14,1:56 PM,female,tablet,0
7/23/14,2:04 PM,male,mobile,1
7/23/14,2:09 PM,female,desktop,1
7/23/14,2:17 PM,female,mobile,0
7/23/14,2:20 PM,male,mobile,1
7/23/14,2:25 PM,female,desktop,1
7/23/14,2:25 PM,female,desktop,1
7/23/14,2:30 PM,male,mobile,0
7/23/14,2:40 PM,female,desktop,0
7/23/14,2:44 PM,female,tablet,0
7/23/14,2:54 PM,male,tablet,1
7/23/14,2:56 PM,female,desktop,0
7/23/14,2:57 PM,male,desktop,0
7/23/14,2:58 PM,male,mobile,0
7/23/14,3:07 PM,male,tablet,1
7/23/14,3:09 PM,male,mobile,0
7/23/14,3:17 PM,male,tablet,0
7/23/14,3:17 PM,female,mobile,1
7/23/14,3:27 PM,male,desktop,1
7/23/14,3:30 PM,female,mobile,0
7/23/14,3:34 PM,male,mobile,0
7/23/14,3:45 PM,female,mobile,1
7/23/14,3:48 PM,male,tablet,1
7/23/14,3:53 PM,male,mobile,1
7/23/14,3:58 PM,male,desktop,1
7/23/14,4:27 PM,female,desktop,1
7/23/14,4:32 PM,male,tablet,0
7/23/14,4:32 PM,female,desktop,1
7/23/14,4:41 PM,female,desktop,0
7/23/14,4:47 PM,female,mobile,0
7/23/14,4:53 PM,female,tablet,0
7/23/14,5:00 PM,male,desktop,1
7/23/14,5:19 PM,male,desktop,1
7/23/14,5:21 PM,male,desktop,1
7/23/14,5:25 PM,male,desktop,0
7/23/14,5:30 PM,male,desktop,1
7/23/14,5:31 PM,male,mobile,0
7/23/14,5:32 PM,male,mobile,0
7/23/14,5:40 PM,male,mobile,1
7/23/14,5:47 PM,female,mobile,1
7/23/14,5:48 PM,male,desktop,0
7/23/14,5:53 PM,male,tablet,0
7/23/14,6:07 PM,female,desktop,0
7/23/14,6:12 PM,male,desktop,1
7/23/14,6:28 PM,female,tablet,1
7/23/14,6:29 PM,female,tablet,0
7/23/14,6:30 PM,male,desktop,0
7/23/14,6:30 PM,female,desktop,1
7/23/14,6:35 PM,male,desktop,1
7/23/14,6:45 PM,female,mobile,0
7/23/14,6:58 PM,female,mobile,0
7/23/14,7:00 PM,male,tablet,1
7/23/14,7:00 PM,male,mobile,1
7/23/14,7:03 PM,female,tablet,0
7/23/14,7:17 PM,female,desktop,1
7/23/14,7:26 PM,male,desktop,1
7/23/14,7:33 PM,male,tablet,1
7/23/14,7:34 PM,male,mobile,1
7/23/14,7:38 PM,female,tablet,1
7/23/14,7:39 PM,female,desktop,0
7/23/14,7:49 PM,male,mobile,1
7/23/14,7:50 PM,male,mobile,1
7/23/14,7:52 PM,male,desktop,0
7/23/14,7:53 PM,male,tablet,0
7/23/14,8:13 PM,male,desktop,1
7/23/14,8:45 PM,female,desktop,1
7/23/14,8:55 PM,male,tablet,0
7/23/14,9:00 PM,female,tablet,1
7/23/14,9:01 PM,female,tablet,1
7/23/14,9:02 PM,female,mobile,1
7/23/14,9:07 PM,female,desktop,0
7/23/14,9:16 PM,female,desktop,1
7/23/14,9:18 PM,female,desktop,1
7/23/14,9:28 PM,female,desktop,0
7/23/14,9:42 PM,male,tablet,0
7/23/14,9:57 PM,female,tablet,0
7/23/14,9:58 PM,female,desktop,0
7/23/14,10:02 PM,female,tablet,0
7/23/14,10:03 PM,male,desktop,0
7/23/14,10:06 PM,male,mobile,0
7/23/14,10:07 PM,male,tablet,1
7/23/14,10:22 PM,female,desktop,1
7/23/14,10:25 PM,female,mobile,0
7/23/14,10:26 PM,male,desktop,0
7/23/14,10:29 PM,male,desktop,1
7/23/14,10:35 PM,male,desktop,0
7/23/14,10:40 PM,male,desktop,1
7/23/14,10:40 PM,male,mobile,1
7/23/14,10:41 PM,female,tablet,1
7/23/14,10:55 PM,male,desktop,0
7/23/14,11:00 PM,female,tablet,1
7/23/14,11:03 PM,male,mobile,1
7/23/14,11:08 PM,male,desktop,1
7/23/14,11:14 PM,male,mobile,1
7/23/14,11:20 PM,male,tablet,1
7/23/14,11:21 PM,female,tablet,0
7/23/14,11:23 PM,male,mobile,1
7/23/14,11:27 PM,female,mobile,0
7/23/14,11:28 PM,male,mobile,0
7/23/14,11:30 PM,female,tablet,1
7/23/14,11:31 PM,female,mobile,1
7/23/14,11:31 PM,female,tablet,0
7/23/14,11:33 PM,male,desktop,1
7/23/14,11:34 PM,female,tablet,1
7/23/14,11:35 PM,male,tablet,1
7/23/14,11:38 PM,female,tablet,1
7/23/14,11:40 PM,female,desktop,0
7/23/14,11:58 PM,female,desktop,0
7/24/14,12:02 AM,female,tablet,1
7/24/14,12:02 AM,male,mobile,1
7/24/14,12:03 AM,female,desktop,0
7/24/14,12:06 AM,female,tablet,1
7/24/14,12:06 AM,male,desktop,1
7/24/14,12:10 AM,male,desktop,1
7/24/14,12:12 AM,female,desktop,0
7/24/14,12:15 AM,male,desktop,1
7/24/14,12:17 AM,female,desktop,0
7/24/14,12:18 AM,female,tablet,1
7/24/14,12:21 AM,male,desktop,1
7/24/14,12:23 AM,female,mobile,0
7/24/14,12:24 AM,female,mobile,0
7/24/14,12:25 AM,female,mobile,0
7/24/14,12:25 AM,male,mobile,1
7/24/14,12:29 AM,male,mobile,0
7/24/14,12:33 AM,female,mobile,0
7/24/14,12:34 AM,male,desktop,1
7/24/14,12:35 AM,female,tablet,1
7/24/14,12:36 AM,female,mobile,1
7/24/14,12:40 AM,female,tablet,1
7/24/14,12:41 AM,male,desktop,0
7/24/14,12:41 AM,female,mobile,1
7/24/14,12:46 AM,female,desktop,1
7/24/14,12:47 AM,female,desktop,1
7/24/14,12:53 AM,female,tablet,0
7/24/14,1:00 AM,male,tablet,1
7/24/14,1:07 AM,female,mobile,0
7/24/14,1:23 AM,female,mobile,1
7/24/14,1:24 AM,male,tablet,0
7/24/14,1:32 AM,female,mobile,0
7/24/14,1:32 AM,male,mobile,1
7/24/14,1:34 AM,male,mobile,0
7/24/14,1:36 AM,female,tablet,0
7/24/14,1:37 AM,female,tablet,1
7/24/14,1:38 AM,male,tablet,0
7/24/14,1:51 AM,female,desktop,0
7/24/14,2:00 AM,male,mobile,0
7/24/14,2:00 AM,female,tablet,0
7/24/14,2:00 AM,female,desktop,1
7/24/14,2:00 AM,male,tablet,1
7/24/14,2:02 AM,male,desktop,0
7/24/14,2:07 AM,female,mobile,0
7/24/14,2:34 AM,male,tablet,0
7/24/14,2:35 AM,female,mobile,1
7/24/14,2:37 AM,male,tablet,0
7/24/14,2:51 AM,female,desktop,1
7/24/14,3:08 AM,female,tablet,0
7/24/14,3:10 AM,female,mobile,1
7/24/14,3:15 AM,female,mobile,0
7/24/14,3:16 AM,male,tablet,1
7/24/14,3:21 AM,male,tablet,1
7/24/14,3:27 AM,female,desktop,0
7/24/14,3:32 AM,female,desktop,0
7/24/14,3:32 AM,male,tablet,0
7/24/14,3:37 AM,female,tablet,0
7/24/14,3:48 AM,female,mobile,1
7/24/14,3:50 AM,male,tablet,0
7/24/14,3:50 AM,female,desktop,0
7/24/14,3:53 AM,male,desktop,1
7/24/14,4:01 AM,female,desktop,0
7/24/14,4:03 AM,male,desktop,1
7/24/14,4:05 AM,female,mobile,0
7/24/14,4:06 AM,male,tablet,1
7/24/14,4:06 AM,male,mobile,1
7/24/14,4:12 AM,female,desktop,1
7/24/14,4:14 AM,female,desktop,1
7/24/14,4:30 AM,male,mobile,1
7/24/14,4:38 AM,male,tablet,1
7/24/14,4:46 AM,female,desktop,0
7/24/14,4:48 AM,female,desktop,1
7/24/14,4:52 AM,male,mobile,1
7/24/14,4:55 AM,male,desktop,1
7/24/14,4:58 AM,female,mobile,1
7/24/14,4:59 AM,male,tablet,0
7/24/14,5:09 AM,female,tablet,1
7/24/14,5:19 AM,male,desktop,1
7/24/14,5:20 AM,female,tablet,0
7/24/14,5:20 AM,female,tablet,0
7/24/14,5:32 AM,female,tablet,1
7/24/14,5:32 AM,female,desktop,0
7/24/14,5:35 AM,female,mobile,1
7/24/14,5:43 AM,male,desktop,1
7/24/14,5:45 AM,male,mobile,1
7/24/14,5:46 AM,male,mobile,0
7/24/14,5:47 AM,male,desktop,1
7/24/14,5:51 AM,female,desktop,0
7/24/14,5:54 AM,female,tablet,1
7/24/14,6:00 AM,female,mobile,1
7/24/14,6:12 AM,female,tablet,0
7/24/14,6:14 AM,female,mobile,1
7/24/14,6:18 AM,male,tablet,0
7/24/14,6:30 AM,male,mobile,1
7/24/14,7:02 AM,male,desktop,0
7/24/14,7:03 AM,female,mobile,0
7/24/14,7:09 AM,male,tablet,0
7/24/14,7:09 AM,female,desktop,0
7/24/14,7:20 AM,female,mobile,0
7/24/14,7:22 AM,male,mobile,1
7/24/14,7:24 AM,male,mobile,0
7/24/14,7:32 AM,male,tablet,1
7/24/14,7:32 AM,male,desktop,1
7/24/14,7:33 AM,male,tablet,0
7/24/14,7:39 AM,male,tablet,1
7/24/14,7:49 AM,female,mobile,0
7/24/14,8:02 AM,female,desktop,1
7/24/14,8:03 AM,female,tablet,1
7/24/14,8:24 AM,male,tablet,0
7/24/14,8:32 AM,male,tablet,0
7/24/14,8:33 AM,female,mobile,1
7/24/14,8:35 AM,male,mobile,0
7/24/14,8:47 AM,female,desktop,0
7/24/14,8:59 AM,female,desktop,1
7/24/14,9:07 AM,female,desktop,0
7/24/14,9:10 AM,female,mobile,0
7/24/14,9:13 AM,male,tablet,0
7/24/14,9:15 AM,female,mobile,1
7/24/14,9:30 AM,female,desktop,1
7/24/14,9:33 AM,male,desktop,0
7/24/14,9:34 AM,female,desktop,1
7/24/14,9:34 AM,male,tablet,0
7/24/14,9:44 AM,female,desktop,1
7/24/14,9:48 AM,male,desktop,0
7/24/14,9:48 AM,male,desktop,1
7/24/14,9:50 AM,male,tablet,0
7/24/14,9:50 AM,male,desktop,1
7/24/14,10:03 AM,male,desktop,1
7/24/14,10:18 AM,female,desktop,0
7/24/14,10:21 AM,female,tablet,1
7/24/14,10:22 AM,female,tablet,0
7/24/14,10:26 AM,male,desktop,0
7/24/14,10:27 AM,female,tablet,1
7/24/14,10:32 AM,female,mobile,1
7/24/14,10:40 AM,female,mobile,1
7/24/14,10:44 AM,male,tablet,0
7/24/14,10:51 AM,female,desktop,0
7/24/14,10:56 AM,female,desktop,0
7/24/14,11:18 AM,female,mobile,1
7/24/14,11:32 AM,male,mobile,1
7/24/14,11:40 AM,male,desktop,1
7/24/14,11:43 AM,female,mobile,0
7/24/14,11:44 AM,male,tablet,0
7/24/14,11:45 AM,male,mobile,0
7/24/14,11:47 AM,female,desktop,1
7/24/14,11:57 AM,male,tablet,1
7/24/14,12:08 PM,female,mobile,0
7/24/14,12:24 PM,female,desktop,1
7/24/14,12:24 PM,female,desktop,0
7/24/14,12:26 PM,female,desktop,0
7/24/14,12:34 PM,male,desktop,1
7/24/14,12:49 PM,female,mobile,0
7/24/14,1:00 PM,male,desktop,1
7/24/14,1:13 PM,male,desktop,0
7/24/14,1:15 PM,female,tablet,1
7/24/14,1:19 PM,female,desktop,0
7/24/14,1:24 PM,female,tablet,1
7/24/14,1:27 PM,female,mobile,0
7/24/14,1:31 PM,male,mobile,0
7/24/14,1:32 PM,female,mobile,0
7/24/14,1:37 PM,male,desktop,0
7/24/14,1:43 PM,female,mobile,0
7/24/14,1:45 PM,male,mobile,1
7/24/14,1:48 PM,male,mobile,0
7/24/14,1:50 PM,female,mobile,0
7/24/14,1:51 PM,female,tablet,0
7/24/14,1:54 PM,male,desktop,0
7/24/14,1:55 PM,female,desktop,0
7/24/14,2:01 PM,male,mobile,1
7/24/14,2:02 PM,male,desktop,1
7/24/14,2:04 PM,female,tablet,0
7/24/14,2:09 PM,male,tablet,1
7/24/14,2:17 PM,male,tablet,1
7/24/14,2:23 PM,female,desktop,0
7/24/14,2:27 PM,male,desktop,0
7/24/14,2:49 PM,female,tablet,0
7/24/14,2:51 PM,male,tablet,0
7/24/14,2:58 PM,female,desktop,1
7/24/14,2:58 PM,female,mobile,0
